Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (SDG),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2000","2000","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2005","2005","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2010","2010","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2015","2015","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2016","2016","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2017","2017","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2018","2018","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2019","2019","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6176","Value","AG_LND_FRSTCERT","15.2.1 Forest area under an independently verified forest management certification scheme","2020","2020","1000 ha","0","A","Official figure","Country Data | No data on certified forest area in the FSC and PEFC records | No certified forest area"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-_T","15.4.2 Mountain area: Total","2000","2000","km2","60238","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-_T","15.4.2 Mountain area: Total","2005","2005","km2","60238","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-_T","15.4.2 Mountain area: Total","2010","2010","km2","60238","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-_T","15.4.2 Mountain area: Total","2015","2015","km2","60238","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-_T","15.4.2 Mountain area: Total","2018","2018","km2","60238","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C01","15.4.2 Mountain area: Nival","2000","2000","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C01","15.4.2 Mountain area: Nival","2005","2005","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C01","15.4.2 Mountain area: Nival","2010","2010","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C01","15.4.2 Mountain area: Nival","2015","2015","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C01","15.4.2 Mountain area: Nival","2018","2018","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C02","15.4.2 Mountain area: Alpine","2000","2000","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C02","15.4.2 Mountain area: Alpine","2005","2005","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C02","15.4.2 Mountain area: Alpine","2010","2010","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C02","15.4.2 Mountain area: Alpine","2015","2015","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C02","15.4.2 Mountain area: Alpine","2018","2018","km2","","M","Missing value (data cannot exist, not applicable)","Non-relevant | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C03","15.4.2 Mountain area: Montane","2000","2000","km2","79","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C03","15.4.2 Mountain area: Montane","2005","2005","km2","79","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C03","15.4.2 Mountain area: Montane","2010","2010","km2","79","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C03","15.4.2 Mountain area: Montane","2015","2015","km2","79","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C03","15.4.2 Mountain area: Montane","2018","2018","km2","79","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C04","15.4.2 Mountain area: Remaining moutain area","2000","2000","km2","60159","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C04","15.4.2 Mountain area: Remaining moutain area","2005","2005","km2","60159","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C04","15.4.2 Mountain area: Remaining moutain area","2010","2010","km2","60159","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C04","15.4.2 Mountain area: Remaining moutain area","2015","2015","km2","60159","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_TOTL-C04","15.4.2 Mountain area: Remaining moutain area","2018","2018","km2","60159","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_ART","15.4.2a Mountain green cover area: Montane; Land Cover: Artificial surfaces","2000","2000","km2","0.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_ART","15.4.2a Mountain green cover area: Montane; Land Cover: Artificial surfaces","2005","2005","km2","0.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_ART","15.4.2a Mountain green cover area: Montane; Land Cover: Artificial surfaces","2010","2010","km2","0.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_ART","15.4.2a Mountain green cover area: Montane; Land Cover: Artificial surfaces","2015","2015","km2","0.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_ART","15.4.2a Mountain green cover area: Montane; Land Cover: Artificial surfaces","2018","2018","km2","0.65","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_CRP","15.4.2a Mountain green cover area: Montane; Land Cover: Croplands","2000","2000","km2","14.28","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_CRP","15.4.2a Mountain green cover area: Montane; Land Cover: Croplands","2005","2005","km2","0.75","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_CRP","15.4.2a Mountain green cover area: Montane; Land Cover: Croplands","2010","2010","km2","0.19","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_CRP","15.4.2a Mountain green cover area: Montane; Land Cover: Croplands","2015","2015","km2","0.19","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_CRP","15.4.2a Mountain green cover area: Montane; Land Cover: Croplands","2018","2018","km2","0.19","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_GRS","15.4.2a Mountain green cover area: Montane; Land Cover: Grassland","2000","2000","km2","12.14","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_GRS","15.4.2a Mountain green cover area: Montane; Land Cover: Grassland","2005","2005","km2","8.59","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_GRS","15.4.2a Mountain green cover area: Montane; Land Cover: Grassland","2010","2010","km2","7.94","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_GRS","15.4.2a Mountain green cover area: Montane; Land Cover: Grassland","2015","2015","km2","4.95","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_GRS","15.4.2a Mountain green cover area: Montane; Land Cover: Grassland","2018","2018","km2","4.95","E","Estimated value","Estimated | Food and Agriculture Organization of the United Nations (FAO) | FAO estimate"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_IWB","15.4.2a Mountain green cover area: Montane; Land Cover: Inland water bodies","2000","2000","km2","","M","Missing value (data cannot exist, not applicable)","Not Available | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_IWB","15.4.2a Mountain green cover area: Montane; Land Cover: Inland water bodies","2005","2005","km2","","M","Missing value (data cannot exist, not applicable)","Not Available | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_IWB","15.4.2a Mountain green cover area: Montane; Land Cover: Inland water bodies","2010","2010","km2","","M","Missing value (data cannot exist, not applicable)","Not Available | NA | NaN = Not relevant"
"SDGB","SDG Indicators","706","Somalia","6241","Value","ER_MTN_GRNCOV-C03-LC_IWB","15.4.2a Mountain green cover area: Montane; Land Cover: Inland water bodies","2015","2015","km2","","M","Missing value (data cannot exist, not applicable)","Not Available | NA | NaN = Not relevant"
